show_id,review_text,sentiment,review_date
s743,Not for me,neutral,2024-12-24
s2848,Didn't enjoy it,neutral,2022-07-12
s2707,Loved it!,neutral,2024-08-10
s6758,Would recommend,neutral,2024-12-21
s3126,Loved it!,neutral,2023-02-14
s6898,Could be better,positive,2022-10-27
s2116,Would recommend,positive,2023-03-30
s5731,Bad acting,positive,2023-07-28
s7777,Would recommend,positive,2023-09-11
s8335,Would recommend,positive,2023-09-29
s436,Too slow,positive,2022-10-28
s6222,Loved it!,negative,2024-02-18
s834,Not for me,positive,2024-09-15
s1898,Great plot,positive,2022-07-21
s1489,Too slow,positive,2023-11-05
s6792,Would recommend,neutral,2022-10-29
s5628,Great plot,positive,2022-12-03
s458,Amazing visuals,positive,2022-02-01
s466,Great plot,positive,2024-02-12
s7930,Pretty good,negative,2024-12-07
s3762,Too slow,negative,2023-10-27
s7670,Too slow,negative,2022-11-24
s2019,Pretty good,positive,2024-03-07
s4247,Amazing visuals,neutral,2024-03-24
s7753,Didn't enjoy it,neutral,2023-10-27
s6990,Didn't enjoy it,positive,2024-01-16
s6131,Didn't enjoy it,positive,2024-11-12
s8599,Didn't enjoy it,positive,2024-07-18
s1666,Loved it!,neutral,2024-08-20
s6024,Pretty good,positive,2023-01-08
s7516,Amazing visuals,positive,2022-10-12
s3036,Would recommend,positive,2023-06-05
s1406,Could be better,neutral,2023-11-28
s1742,Too slow,negative,2024-03-17
s1528,Great plot,neutral,2023-10-09
s5148,Didn't enjoy it,neutral,2022-05-16
s8425,Great plot,neutral,2022-04-06
s4439,Could be better,positive,2022-10-01
s8145,Too slow,positive,2024-05-27
s2628,Bad acting,negative,2024-04-29
s8002,Not for me,negative,2024-02-23
s3299,Amazing visuals,neutral,2022-05-12
s5582,Loved it!,positive,2024-12-03
s1373,Great plot,positive,2023-01-08
s1,Didn't enjoy it,positive,2024-03-18
s745,Pretty good,negative,2024-01-14
s5556,Great plot,neutral,2022-02-20
s6136,Too slow,negative,2022-02-25
s5246,Bad acting,neutral,2024-01-14
s6569,Amazing visuals,positive,2023-03-04
s8020,Pretty good,positive,2023-03-19
s7529,Not for me,positive,2022-11-22
s8645,Too slow,neutral,2023-10-02
s3195,Bad acting,positive,2024-04-08
s4011,Pretty good,neutral,2022-03-21
s8019,Not for me,neutral,2023-04-19
s1023,Great plot,positive,2023-01-12
s880,Too slow,positive,2024-07-07
s713,Would recommend,positive,2022-11-29
s7716,Not for me,neutral,2023-03-17
s466,Bad acting,positive,2022-05-06
s6444,Would recommend,positive,2022-08-07
s62,Would recommend,negative,2024-08-05
s7836,Loved it!,neutral,2022-10-05
s2603,Bad acting,neutral,2023-08-18
s5122,Would recommend,neutral,2024-07-23
s3412,Great plot,negative,2022-05-21
s6358,Too slow,neutral,2024-04-25
s5354,Too slow,positive,2024-10-04
s7753,Great plot,positive,2024-05-26
s6685,Loved it!,neutral,2022-04-20
s1128,Amazing visuals,neutral,2024-12-11
s6465,Loved it!,neutral,2023-09-05
s4241,Too slow,negative,2023-12-14
s4419,Amazing visuals,negative,2024-03-06
s3625,Loved it!,positive,2023-12-30
s694,Would recommend,positive,2024-12-05
s4768,Amazing visuals,positive,2023-05-20
s456,Too slow,neutral,2024-11-06
s5272,Great plot,positive,2022-11-11
s3313,Didn't enjoy it,positive,2022-03-18
s1386,Would recommend,positive,2024-09-04
s4764,Would recommend,positive,2024-06-17
s7377,Didn't enjoy it,positive,2024-11-13
s6829,Not for me,positive,2023-12-13
s1401,Could be better,neutral,2024-11-24
s3667,Pretty good,positive,2024-05-03
s6593,Bad acting,positive,2023-12-10
s80,Loved it!,negative,2022-09-22
s1863,Could be better,negative,2022-11-29
s8803,Loved it!,positive,2022-07-07
s5826,Could be better,positive,2024-12-22
s8335,Amazing visuals,neutral,2024-03-30
s1177,Great plot,positive,2022-10-26
s7815,Bad acting,positive,2022-07-20
s3621,Bad acting,positive,2022-09-29
s319,Loved it!,positive,2023-06-19
s4887,Didn't enjoy it,neutral,2022-01-31
s4503,Amazing visuals,negative,2022-03-10
s2143,Not for me,neutral,2024-06-01
s7212,Bad acting,neutral,2024-08-18
s7699,Pretty good,positive,2024-04-06
s1979,Loved it!,neutral,2024-07-12
s4030,Would recommend,positive,2024-09-10
s5724,Pretty good,positive,2023-04-26
s7475,Too slow,neutral,2022-10-20
s6208,Loved it!,negative,2022-03-27
s6398,Loved it!,positive,2024-11-05
s8542,Would recommend,negative,2023-12-29
s3066,Amazing visuals,positive,2023-09-20
s2319,Would recommend,positive,2022-04-28
s268,Bad acting,positive,2022-09-27
s5835,Great plot,neutral,2024-09-05
s82,Loved it!,negative,2024-05-04
s240,Too slow,neutral,2022-06-11
s2288,Didn't enjoy it,positive,2023-12-01
s231,Loved it!,positive,2022-06-16
s2322,Would recommend,neutral,2022-10-27
s4701,Could be better,positive,2022-01-28
s51,Loved it!,positive,2023-07-16
s4490,Loved it!,negative,2024-06-01
s4326,Too slow,neutral,2022-06-05
s3289,Too slow,positive,2023-10-14
s4849,Loved it!,positive,2024-03-31
s6276,Could be better,positive,2023-07-15
s2998,Great plot,neutral,2024-12-21
s4881,Not for me,negative,2022-11-08
s1164,Could be better,neutral,2023-01-11
s3602,Could be better,positive,2022-05-30
s7716,Could be better,positive,2023-08-08
s3001,Great plot,negative,2023-08-04
s219,Amazing visuals,negative,2024-09-03
s5220,Amazing visuals,neutral,2022-06-26
s5578,Could be better,positive,2022-12-20
s6537,Not for me,neutral,2023-05-29
s181,Would recommend,negative,2022-11-05
s7922,Pretty good,neutral,2022-04-29
s8104,Amazing visuals,neutral,2024-02-06
s4343,Didn't enjoy it,positive,2024-09-22
s1733,Too slow,positive,2024-08-30
s6445,Great plot,positive,2024-07-04
s3694,Great plot,negative,2023-04-23
s8523,Pretty good,neutral,2023-08-10
s8403,Amazing visuals,neutral,2022-12-17
s6966,Not for me,positive,2022-07-14
s586,Not for me,negative,2023-05-11
s1329,Too slow,negative,2023-05-30
s327,Could be better,positive,2023-11-27
s3458,Would recommend,negative,2022-09-30
s8138,Amazing visuals,positive,2024-05-29
s4148,Not for me,positive,2022-02-21
s3033,Pretty good,positive,2022-09-20
s6175,Too slow,negative,2022-05-13
s8077,Loved it!,negative,2024-09-20
s1481,Too slow,positive,2022-11-06
s863,Not for me,neutral,2022-01-16
s5630,Loved it!,neutral,2022-07-14
s8271,Didn't enjoy it,negative,2022-10-30
s7698,Bad acting,positive,2024-12-07
s5837,Too slow,neutral,2024-04-11
s1374,Pretty good,neutral,2023-07-16
s7492,Pretty good,positive,2022-02-10
s7221,Would recommend,positive,2023-06-18
s5269,Could be better,neutral,2023-01-06
s2615,Too slow,positive,2023-06-01
s8634,Not for me,negative,2023-10-19
s2532,Bad acting,positive,2023-08-13
s4462,Amazing visuals,negative,2022-08-19
s1316,Not for me,positive,2024-03-19
s59,Pretty good,positive,2023-04-24
s168,Didn't enjoy it,positive,2023-11-06
s1150,Not for me,neutral,2022-10-05
s5012,Great plot,neutral,2022-02-22
s6551,Pretty good,positive,2024-10-30
s625,Too slow,positive,2024-01-18
s3423,Didn't enjoy it,neutral,2023-04-09
s3401,Great plot,positive,2024-01-24
s5742,Loved it!,neutral,2023-08-06
s6821,Bad acting,positive,2022-06-07
s7132,Pretty good,neutral,2022-01-19
s8002,Too slow,neutral,2022-02-24
s2989,Great plot,negative,2023-12-22
s6962,Great plot,neutral,2024-11-10
s7381,Could be better,positive,2024-01-31
s5674,Great plot,positive,2024-10-15
s5230,Bad acting,neutral,2024-03-18
s2484,Didn't enjoy it,neutral,2023-12-24
s684,Didn't enjoy it,negative,2022-10-12
s8520,Great plot,neutral,2023-05-26
s6585,Too slow,neutral,2024-10-18
s409,Pretty good,positive,2022-04-30
s3020,Too slow,positive,2022-04-07
s3033,Would recommend,positive,2022-04-30
s5770,Pretty good,positive,2023-01-28
s4741,Loved it!,neutral,2024-03-04
s1222,Bad acting,positive,2022-08-08
s4329,Too slow,positive,2024-04-18
s6210,Could be better,positive,2022-06-09
s5174,Didn't enjoy it,positive,2023-09-03
s292,Great plot,positive,2023-10-01
s7670,Pretty good,neutral,2024-11-21
s7018,Great plot,positive,2024-02-16
s5287,Loved it!,neutral,2022-11-30
s8343,Would recommend,neutral,2024-06-10
s133,Great plot,negative,2024-07-28
s6394,Too slow,positive,2022-12-18
s3669,Pretty good,positive,2024-07-14
s327,Could be better,positive,2023-01-31
s4886,Loved it!,positive,2023-06-14
s5497,Not for me,negative,2022-12-24
s5506,Bad acting,neutral,2024-04-07
s6946,Would recommend,neutral,2022-03-01
s3828,Too slow,positive,2023-04-22
s3214,Bad acting,neutral,2023-09-04
s3972,Could be better,positive,2022-01-01
s2577,Bad acting,neutral,2022-11-07
s512,Didn't enjoy it,neutral,2022-06-17
s548,Pretty good,positive,2022-07-11
s4289,Bad acting,positive,2024-11-23
s5876,Too slow,negative,2024-11-23
s8173,Not for me,positive,2023-12-09
s5236,Didn't enjoy it,positive,2023-01-01
s1373,Didn't enjoy it,positive,2024-05-07
s683,Bad acting,positive,2022-11-23
s8581,Would recommend,neutral,2022-04-24
s6290,Amazing visuals,neutral,2024-03-07
s4111,Would recommend,neutral,2024-07-07
s676,Great plot,positive,2023-09-01
s2535,Too slow,neutral,2022-11-05
s6072,Amazing visuals,negative,2023-02-05
s5499,Pretty good,positive,2022-07-31
s5516,Didn't enjoy it,positive,2022-11-13
s6756,Too slow,negative,2022-07-04
s7932,Could be better,positive,2022-09-03
s4709,Great plot,positive,2022-08-27
s8244,Not for me,positive,2023-06-04
s863,Great plot,positive,2022-10-04
s4954,Too slow,positive,2024-10-02
s7829,Pretty good,positive,2022-07-21
s5665,Didn't enjoy it,neutral,2022-08-02
s5403,Loved it!,positive,2023-08-29
s2983,Loved it!,negative,2023-04-23
s2317,Too slow,positive,2023-05-23
s5229,Bad acting,negative,2023-10-31
s8162,Would recommend,negative,2023-10-27
s4709,Great plot,neutral,2022-05-22
s1920,Pretty good,negative,2022-11-18
s8289,Great plot,neutral,2023-04-06
s2289,Could be better,negative,2023-12-08
s7455,Loved it!,positive,2023-11-01
s541,Didn't enjoy it,positive,2022-02-23
s4735,Could be better,neutral,2022-10-04
s6798,Didn't enjoy it,positive,2023-02-04
